50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f36f5a3-9ea6-5590-a8e0-5ca78e1d13d1,3258,,"[99.2, 66.9]",4003614,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Flórián Cibla,406757.0,Left Wing,206,Debrecen,2206,"['12a6e401-63da-5087-a0ee-aa45316f486c', 'f9a65641-e2ce-4dc2-8e51-5845d51e97bb']",32,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:45:32.714,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4b595b1f-ef4a-58d4-8d73-407c54a8368d,3303,,"[48.4, 54.0]",4003614,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ádám Lang,3153.0,Right Center Back,212,Debrecen,2206,['8bf1c6b0-57a0-447e-ba6d-9c6d636d026f'],53,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:46:53.066,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,810bf3de-5df0-522d-b53a-a6f16f6ebf4a,3307,,"[55.9, 12.9]",4003614,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,George Dănuț Ganea,101820.0,Left Center Forward,212,Debrecen,2206,['38efa032-f3b9-46aa-a118-1735da66ce4f'],56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:46:56.067,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,62fac801-d2a9-4389-a065-75b20a9791f2,120,,"[100.7, 57.8]",4003614,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,6,Ujpest,1033,['db942afa-0171-5633-864b-2e5fb427085e'],29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:29.704,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0878d968-22c0-4700-9a05-1702ac7b5e25,496,,"[108.0, 21.3]",4003614,10,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,29,Ujpest,1033,,59,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:59.413,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,99e7b0d5-e3ec-4e5e-b9e8-c8bb7a666db6,877,,"[109.0, 46.3]",4003614,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,50,Ujpest,1033,,18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:18.875,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2ea03197-774d-44ac-9d51-cd48c7db92b9,1342,,"[44.7, 63.9]",4003614,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,74,Ujpest,1033,"['a72697d9-6501-42a3-be20-87be4ebe47f2', '4c8501df-ffa4-591f-bcef-bb5941d6c63b']",35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:35.396,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e18fb321-10da-4416-9a6c-23c350e91e5b,1840,,"[88.2, 70.7]",4003614,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dominik Kocsis,411567.0,Right Wing,97,Debrecen,2206,,5,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:05.728,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,da0abd3e-4fa6-4b44-b44e-1092d6a58d82,1971,,"[82.0, 22.9]",4003614,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Donát Bárány,101845.0,Center Forward,105,Debrecen,2206,,56,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:02:56.734,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3acc1c30-54f2-4697-8183-c4d94e508cad,2135,,"[113.3, 65.4]",4003614,51,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aljoša Matko,101803.0,Right Center Forward,115,Ujpest,1033,,44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:44.590,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cace22d2-a4cb-486e-a36c-d1a56c37508f,2222,,"[49.3, 55.7]",4003614,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,123,Ujpest,1033,['de1e2034-069f-51a1-9002-12ccf942c261'],26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:26.256,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f7fc761c-f169-48f0-af64-8be8c60d1c03,2231,,"[76.4, 2.5]",4003614,54,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Flórián Cibla,406757.0,Left Wing,124,Debrecen,2206,,31,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:31.744,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fa87cb87-77b4-48f8-85ce-6c2a5c213477,2358,,"[101.8, 61.2]",4003614,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aljoša Matko,101803.0,Right Center Forward,129,Ujpest,1033,"['e2831914-8456-4b07-a430-00e43267eec4', '64ad03e3-fd43-54ee-9054-bd1ce5744bd0']",39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:39.138,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,837af4bc-7ee4-4d8d-9740-4f845f1b376b,2507,,"[42.1, 23.5]",4003614,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Tučić,48713.0,Left Center Forward,143,Ujpest,1033,['26dea13c-a5fb-5335-9b2a-82ff8bc7b45c'],50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:50.065,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,31d91b56-f138-41d3-b256-13cae6365f80,2545,,"[111.9, 22.6]",4003614,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Tučić,48713.0,Left Center Forward,147,Ujpest,1033,['3de8e4df-1a12-5ba2-80b0-312e7de42de0'],2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:02.928,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f9156dee-49c5-49bc-baa7-1eed0e830d1d,2556,,"[3.8, 14.0]",4003614,68,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Botond Vajda,404333.0,Left Back,150,Debrecen,2206,"['7f491e78-9220-5492-861d-bc3497769d1a', '270a900b-52b4-4353-be38-3fe20f7733a7']",21,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:23:21.760,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3c05e7fc-eac4-4484-a413-f443d0fe1572,2637,,"[84.1, 76.0]",4003614,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Right Wing Back,154,Ujpest,1033,['a5f54d7c-d75e-55d0-b052-3f7064383ed8'],21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:21.742,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,64262250-4552-45ef-8f3e-ae4524afefb5,2678,,"[49.8, 67.8]",4003614,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Right Wing Back,159,Ujpest,1033,['3433aac8-a680-5b65-bc6c-7529676546f4'],47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:47.606,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bcbef571-4a9f-4c57-99bd-37203b95d6ea,2874,,"[75.4, 32.9]",4003614,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aljoša Matko,101803.0,Right Center Forward,175,Ujpest,1033,,8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:08.687,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,56519b7f-5e00-4862-bcee-2c2292ebf306,2890,,"[116.1, 59.2]",4003614,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Flórián Cibla,406757.0,Left Wing,177,Debrecen,2206,['02e2b8f1-b74e-5deb-a926-e68d9929d8fe'],31,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:33:31.561,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bd0aa3f7-529c-40d7-b011-ce00de29e60c,2899,,"[65.1, 38.3]",4003614,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,178,Ujpest,1033,['cb2cdc09-6525-5143-8bd2-c740d6abd1ef'],55,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:55.831,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,38ec854a-dcfe-435b-b729-5975fdfed451,2921,,"[103.4, 2.9]",4003614,79,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Flórián Cibla,406757.0,Left Wing,179,Debrecen,2206,['da54f72c-e468-5882-8867-a7ed499ba958'],35,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:34:35.462,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,05ccd291-6b89-40f5-a442-b59fe5401999,2982,,"[72.6, 18.9]",4003614,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Đorđe Gordić,123367.0,Center Attacking Midfield,186,Debrecen,2206,['c14e090b-893e-5772-93b1-480b966ef16a'],4,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:37:04.262,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dd90f747-e739-4213-9bc2-ff256a7a9cf1,3105,,"[104.6, 51.9]",4003614,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Đorđe Gordić,123367.0,Center Attacking Midfield,195,Debrecen,2206,['f2d4e5b8-7e8a-590e-a40d-a9d08a191221'],49,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:39:49.895,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5ad3307f-ba12-4f1a-a9f7-45a7627f3b1b,3159,,"[48.2, 67.8]",4003614,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mátyás Tajti,35313.0,Center Attacking Midfield,199,Ujpest,1033,,25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:42:25.462,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c70b4628-8ecb-4e28-aec7-e7415300d646,3234,,"[53.8, 5.9]",4003614,89,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mátyás Tajti,35313.0,Center Attacking Midfield,204,Ujpest,1033,,50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:44:50.501,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9f32480-b724-449b-a14f-ad6fa17eea65,3273,,"[94.3, 44.8]",4003614,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Niama Sissoko,431375.0,Center Forward,208,Debrecen,2206,,51,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:45:51.362,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eb43f4ab-befd-41aa-a1f5-7247ac5812c0,3289,,"[42.3, 41.1]",4003614,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tamás Szűcs,315180.0,Left Defensive Midfield,210,Debrecen,2206,,25,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:46:25.199,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ead07f83-ab83-41b8-8798-c1ad040e94e4,3315,,"[77.6, 53.8]",4003614,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tamás Szűcs,315180.0,Left Defensive Midfield,213,Debrecen,2206,"['c778a535-b333-42a4-8f0a-009fea2afb0e', 'b2bce942-3490-539b-a6e8-7f93e5c21c1e']",24,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:47:24.604,Miscontrol,True
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,2f07cfcc-2c7a-429c-8649-354f1e986d7d,125,,"[113.3, 52.6]",4003614,2,0.0072082249,0.006753691,0.0004545338,0.00954179,0.015757028,-0.006215238,-0.0066697719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,7,Debrecen,2206,"['75cc4e81-2ec5-5b33-9af5-0f9a2f9e903a', 'bc8d33dd-46c6-5645-af45-08258985b242']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:33.138,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,,,95ee5426-26d1-4f05-bb85-ef312ebd6460,183,,"[49.0, 64.3]",4003614,3,0.0185698308,0.0179644767,0.0006053541,0.0096137505,0.0099211046,-0.0003073541,-0.0009127082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,12,Debrecen,2206,['e06bc32e-6e13-5f6f-b380-264710f31380'],54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:54.589,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,,498b7f8d-d268-488d-a10d-6bd6eb9f3076,194,,"[88.1, 34.7]",4003614,4,0.0110865431,0.0094202571,0.001666286,0.0093888901,0.0266527124,-0.0172638223,-0.0189301083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Donát Bárány,101845.0,Center Forward,12,Debrecen,2206,"['143807e4-ad22-5ecb-ae71-b2f278dd694f', 'e8a74d76-924d-58ac-948a-eb8fbaeb4abe']",4,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:04:04.714,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,133e482a-da2e-4563-b137-6aa4c5c6eb0e,303,,"[56.6, 18.4]",4003614,5,0.0152014298,0.0156283397,-0.0004269099,0.0097863479,0.010802106,-0.0010157581,-0.0005888483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flórián Cibla,406757.0,Left Wing,17,Ujpest,1033,"['654c768e-ce50-5643-a3c5-7cd92b0006de', '647d04c6-2374-5122-a6ff-1177f8f67b9d']",53,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:05:53.328,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,Handball,,,,,,,,,,c9551a04-7afb-4c09-8227-d43a667230ae,597,,"[44.8, 18.6]",4003614,13,0.0220735166,0.0105656767,0.0115078399,0.0094883749,0.0147350719,-0.005246697,-0.0167545369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,34,Debrecen,2206,,41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:41.162,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,87a2d18c-7330-41a8-a753-45754b2bef02,975,,"[108.4, 47.2]",4003614,23,0.0068553127,0.0076352917,-0.0007799789,0.0105145853,0.0156653114,-0.0051507261,-0.0043707471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,55,Ujpest,1033,['7459d330-6b6c-54b7-81bc-34d8c3df7168'],10,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:23:10.044,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,26998a2b-0292-4380-ae70-7fcb45da99f3,999,,"[50.8, 11.2]",4003614,24,0.0163843874,0.0089907376,0.0073936498,0.0090789096,0.0086872382,0.0003916714,-0.0070019783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Lourenço Duarte,132838.0,Left Center Back,58,Debrecen,2206,"['7ed6b6b9-8224-4199-bc8a-2f79d18849bf', 'af034d3e-da1d-5cb5-b168-59f8eb60c8d9']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:02.982,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,21821c49-6cf5-4558-8b7c-737f70449db0,1311,,"[110.3, 40.8]",4003614,33,0.0074417726,0.0086208032,-0.0011790306,0.010552844,0.0310817976,-0.0205289535,-0.0193499229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Donát Bárány,101845.0,Center Forward,73,Debrecen,2206,"['02dbffdf-6b1c-4d9e-a60a-c13c20760a8a', '3106e9c9-8857-5f9d-aa90-6f6dea1b299f']",40,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:33:40.120,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,90156d27-eda1-40ff-982e-92eb9cf0d157,1413,,"[62.8, 39.3]",4003614,35,0.0155044552,0.0189541448,-0.0034496896,0.0100162942,0.0109835183,-0.0009672241,0.0024824655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,75,Debrecen,2206,"['bd803f80-fc46-523a-843f-4d44963261a7', '260d04bb-45e6-5579-9fa2-c92f12f3de49']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:45.545,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9275325-2563-4712-b647-100b558aab06,1517,,"[60.6, 25.4]",4003614,39,0.0134852966,0.0075011607,0.0059841359,0.0104273772,0.0126269525,-0.0021995753,-0.0081837112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián Guerrero Aguilar,26142.0,Left Back,83,Debrecen,2206,"['77fc1171-50e0-5315-96a9-1c2bb7b68099', '1c8e36b4-fd95-40db-a7f9-3563e0204b1b']",46,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:39:46.743,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,2ebf7426-5d26-4fc1-962b-3e9690627fc2,1679,,"[56.8, 14.9]",4003614,42,0.014013513,0.0148600889,-0.0008465759,0.0092361094,0.0091376314,9.8478e-05,0.000945054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Tučić,48713.0,Center Forward,90,Ujpest,1033,['7b9c57fc-19fa-5382-98c0-d0df37f7aea8'],53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:42:53.608,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,,17ca2999-7697-4ea2-81f0-9bc22abde656,1746,,"[55.1, 59.0]",4003614,44,0.0155069167,0.0169098396,-0.0014029229,0.008716451,0.0100802137,-0.0013637627,3.91603e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Lang,3153.0,Right Center Back,92,Ujpest,1033,"['d41b6206-4fbc-5b54-a1f3-dc0f6e4c6a46', 'bf0b993a-8a4c-5de7-93d7-1030845028e1']",37,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:44:37.649,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,a3a653b1-00da-4b3d-84bc-80f136546783,1811,,"[55.1, 46.8]",4003614,45,0.014430657,0.0152826272,-0.0008519702,0.0127383387,0.0100582922,0.0026800465,0.0035320166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Guerrero Aguilar,26142.0,Left Back,95,Ujpest,1033,['98df03c4-e4bc-56ad-a966-4036cf00762d'],49,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:45:49.198,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8300c7a4-1237-410c-bd96-b074f5249098,1982,,"[89.7, 3.7]",4003614,48,0.0107269017,0.0094454624,0.0012814393,0.0100327805,0.0108998809,-0.0008671004,-0.0021485398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Botond Vajda,404333.0,Left Back,106,Ujpest,1033,"['b8b07dd7-eec9-51bd-9803-389138d6b1cc', '3e0808af-8d04-5aff-9e72-d64627fa9449']",8,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:03:08.780,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,Handball,,,,,,,,,,6be45464-b3c5-467d-af6c-59fd32c4eadf,2122,,"[68.6, 60.4]",4003614,51,0.012579605,0.0086797103,0.0038998947,0.0086988844,0.009631292,-0.0009324076,-0.0048323022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Donát Bárány,101845.0,Center Forward,114,Debrecen,2206,['fd828a94-9202-4713-90ea-b20cbefa11e5'],20,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:06:20.389,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,,f0778440-a37c-4a3f-90b1-cbc7fe6191d3,2439,,"[9.9, 35.2]",4003614,61,0.763477385,0.0114755565,0.7520018285,0.0178786293,0.0092022633,0.0086763659,-0.7433254626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ádám Lang,3153.0,Right Center Back,134,Ujpest,1033,['f3f530d9-a3de-57a8-b511-5180d7dc1b13'],20,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:20.145,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,162c605b-96cd-45a1-a475-0f0472aac332,2467,,"[79.0, 44.4]",4003614,64,0.0130106956,0.010635132,0.0023755636,0.0105141588,0.006996261,0.0035178978,0.0011423342,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aljoša Matko,101803.0,Right Center Forward,137,Ujpest,1033,"['90ed7215-448a-4940-bb41-789f31b24b51', '10d96979-9c7d-5094-824d-5b6a86bed8a0']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:19:43.693,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eaef1c53-d1b2-4277-93a8-05ae71f9db3e,2642,,"[70.7, 55.3]",4003614,70,0.0145909749,0.0094132256,0.0051777493,0.0096824989,0.012167247,-0.0024847481,-0.0076624975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,155,Debrecen,2206,"['9924c277-f8ba-5829-a3bc-788cb40df773', 'a7aac765-7a53-46f9-8b2a-bfb4b0f87d60']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:29.335,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,531fb37b-5a44-471d-84c4-c782fb49a7bd,2716,,"[30.8, 12.1]",4003614,72,0.0331492238,0.019558588,0.0135906357,0.0092271045,0.0088957185,0.000331386,-0.0132592497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Botond Vajda,404333.0,Left Back,162,Ujpest,1033,['36465f2e-403f-58a4-b09b-f433badc4ffd'],25,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:27:25.705,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,,5ddc4f13-0b0f-48bf-b593-9874cee4c337,2774,,"[49.3, 21.9]",4003614,74,0.0173867401,0.0166332982,0.0007534418,0.0100176325,0.0107465219,-0.0007288894,-0.0014823312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,166,Debrecen,2206,['9b751c41-ccea-58a0-8d1c-40e7b941d196'],38,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:38.681,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,cf748083-3505-4b09-8dc5-a79253db3456,2783,,"[79.2, 59.2]",4003614,75,0.011607484,0.0117468974,-0.0001394134,0.0109190103,0.0128463395,-0.0019273292,-0.0017879158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tamás Szűcs,315180.0,Left Defensive Midfield,167,Debrecen,2206,['b91c686a-70bf-5308-b243-940be703bed1'],12,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:30:12.167,Foul Committed,
