50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,0.992,,,,,,,,,,,,,,2f7ad87d-42d4-5e77-87b5-3e02fb8dc3eb,133,,"[72.8, 8.4]",4003569,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,14,Paksi FC,2160,"['a726fdcf-2211-58d8-8599-c9153eb3f308', '82f05191-6f9f-5f3f-8f19-702a026a95a8', '9c3f5aa6-483d-5ca3-9432-d4068d79daa4']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:53.664,Pressure,
,,,,,,,,,,,True,,,,,,0.064,,,,,,,,,,,,,,d4f9493d-26cf-5370-bfda-faa19d0152ac,140,,"[72.2, 70.7]",4003569,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Szendrei,136683.0,Right Center Forward,15,Ujpest,1033,,57,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:02:57.224,Pressure,
,,,,,,,,,,,,,,,,,0.194,,,,,,,,,,,,,,b990679e-f992-5c5e-8665-a2848641a3bf,147,,"[49.9, 60.1]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Kinyik,404288.0,Center Back,15,Ujpest,1033,,1,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:03:01.415,Pressure,
,,,,,,,,,,,True,,,,,,0.506,,,,,,,,,,,,,,eff8d6cb-97c0-5976-bc1b-385b1e700d4e,150,,"[75.6, 24.3]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Center Attacking Midfield,16,Paksi FC,2160,"['2859cff7-f38c-5d57-a03e-b31daa044c71', '8750e215-bae9-5ba8-b6ca-be8a1ecee077']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:03.017,Pressure,
,,,,,,,,,,,,,,,,,0.596,,,,,,,,,,,,,,ec8aa167-ec4e-5c57-9d5a-d08cf5cde745,166,,"[20.5, 9.4]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,16,Paksi FC,2160,['44675692-38ff-5f80-bd21-9149b56e50cb'],11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:11.874,Pressure,
,,,,,,,,,,,,,,,,,1.527,,,,,,,,,,,,,,da5f937b-f761-5d56-b2bc-70b07a787f7f,170,,"[115.8, 73.0]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Szendrei,136683.0,Right Center Forward,16,Paksi FC,2160,['40801104-8453-53d8-b972-3a7a2f851e8b'],15,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:03:15.963,Pressure,
,,,,,,,,,,,,,,,,,2.413,,,,,,,,,,,,,,0533c9d9-a0db-51a7-8fd5-e1e1c53f1579,173,,"[101.8, 28.4]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,János Csaba Hahn,135987.0,Left Center Forward,17,Ujpest,1033,"['482b0f24-3c1d-5f53-8d2f-8532721543ba', '12946f1f-22fd-5049-a0e0-e981855b097d', '18190626-5403-5944-8323-0d446f315e47']",35,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:03:35.690,Pressure,
,,,,,,,,,,,,,,,,,0.956,,,,,,,,,,,,,,d6b12972-7832-5249-8985-adcb37a4a8ea,181,,"[92.1, 9.4]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Horváth,404302.0,Right Center Midfield,17,Ujpest,1033,['68c8a144-3ef9-5989-8a7b-920b1beafd56'],41,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:03:41.108,Pressure,
,,,,,,,,,,,,,,,,,1.359,,,,,,,,,,,,,,4e7280b0-6f5d-520d-8e39-b9a70c1be0dd,194,,"[99.6, 36.9]",4003569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Horváth,404302.0,Right Center Midfield,17,Ujpest,1033,"['0ef45a15-6388-53d4-944d-f0cae9cbd103', 'fc4bd757-23f6-542d-b16b-a1a7bfe4a769']",59,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:03:59.267,Pressure,
,,,,,,,,,,,,,,,,,1.102,,,,,,,,,,,,,,2376117d-8126-5679-b077-86c03132ac65,200,,"[77.5, 56.6]",4003569,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Horváth,404302.0,Right Center Midfield,17,Ujpest,1033,['354e4a7e-3ebc-5e94-b044-05b426470f0b'],6,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:04:06.879,Pressure,
,,,,,,,,,,,,,,,,,0.452,,,,,,,,,,,,,,f5b07236-2f5f-55d9-ba44-9d9b3dd1902f,201,,"[56.2, 46.9]",4003569,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gergő Gyurkits,439968.0,Left Center Midfield,17,Ujpest,1033,,8,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:04:08.794,Pressure,
,,,,,,,,,,,,,,,,,0.664,,,,,,,,,,,,,,a53b024f-51d1-5636-ba91-9aced394feaf,218,,"[52.7, 66.1]",4003569,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,19,Paksi FC,2160,"['af7747c8-f4b3-5f82-a455-8039d13414bc', '4b35990e-7ebd-5ec3-a315-d6aecaed264e']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:50.732,Pressure,
,,,,,,,,,,,True,,,,,,0.578,,,,,,,,,,,,,,1e42be70-80c6-5faf-a994-a310b8a5c2dc,230,,"[76.3, 15.1]",4003569,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Szendrei,136683.0,Right Center Forward,21,Ujpest,1033,"['f68a0ac8-0745-598a-a557-0c29224991e4', '68c2ec5d-298e-5b15-ab87-046e1c5d3af0']",17,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:05:17.366,Pressure,
,,,,,,,,,,,True,,,,,,0.841,,,,,,,,,,,,,,7e785d17-9863-5aa4-8578-19102bbd3091,232,,"[74.1, 54.7]",4003569,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Osváth,404304.0,Right Wing Back,21,Ujpest,1033,"['c9558747-c5a0-58c7-9e81-fb15e8f09f85', '3cf34edc-98d8-51d2-83bc-fef92e40b9ab', 'a4a36adb-9399-54a7-b7a4-2cc2b33ceaa7']",19,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:05:19.723,Pressure,
,,,,,,,,,,,,,,,,,0.602,,,,,,,,,,,,,,fcd059ee-fab1-5663-aa8d-9b618b15503f,239,,"[82.6, 70.2]",4003569,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Osváth,404304.0,Right Wing Back,21,Ujpest,1033,"['952bc91b-f50b-57f2-8eab-5479725f3f66', 'c93dec9f-1d91-5c50-b237-cfd4d9d5c862']",25,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:05:25.520,Pressure,
,,,,,,,,,,,True,,,,,,0.962,,,,,,,,,,,,,,8e6940e7-7c8d-508e-8c5a-a92be3a3e36f,243,,"[29.7, 18.4]",4003569,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,22,Paksi FC,2160,['d874d56a-7e5d-5bd9-9274-eb9e12cb5252'],27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:27.803,Pressure,
,,,,,,,,,,,,,,,,,0.995,,,,,,,,,,,,,,e0e4d4ad-fb4d-594e-844b-adc60f968fbd,270,,"[81.9, 73.7]",4003569,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Center Attacking Midfield,24,Paksi FC,2160,"['8a316521-c21f-559c-ad6c-2236a3135786', '9ec92204-e109-54b8-892c-72dc82d2d361']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:01.611,Pressure,
,,,,,,,,,,,,,,,,,0.726,,,,,,,,,,,,,,7ff9cf12-c8cb-5e7f-80c7-e81b6ae5c73b,276,,"[20.8, 70.1]",4003569,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,26,Paksi FC,2160,"['fc6ef76b-ffb7-5287-9fe7-713a87cbd034', '0e5275e3-8748-56e8-8639-122c04fe307a']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:51.688,Pressure,
,,,,,,,,,,,,,,,,,0.279,,,,,,,,,,,,,,7eff1966-ffa3-55ea-a6b7-d1a4b85215ac,279,,"[21.4, 69.0]",4003569,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arijan Ademi,18879.0,Left Defensive Midfield,26,Paksi FC,2160,['0e5275e3-8748-56e8-8639-122c04fe307a'],52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:52.494,Pressure,
,,,,,,,,,,,True,,,,,,0.458,,,,,,,,,,,,,,38effb1f-9a73-5367-9fc8-dc56ebedf225,296,,"[21.2, 48.8]",4003569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,28,Paksi FC,2160,"['8a9dd31e-88e5-517b-93d2-89fad3f4ad92', 'be248064-7a42-5fe8-a7de-650ba5dc0c9a']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:03.364,Pressure,
,,,,,,,,,,,True,,,,,,3.135,,,,,,,,,,,,,,5eba94ef-cd01-5901-af88-ff9453346eb1,300,,"[89.8, 33.0]",4003569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Horváth,404302.0,Right Center Midfield,29,Ujpest,1033,"['22f8f6f7-7c66-57ad-94d0-3bf9181d1da8', 'b50804a2-2d01-573c-8fdb-e17361d57278']",5,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:07:05.261,Pressure,
,,,,,,,,,,,,,,,,,0.442,,,,,,,,,,,,,,f48b2b40-5835-543e-a91f-0e636fae2d3a,306,,"[68.1, 38.5]",4003569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gergő Gyurkits,439968.0,Left Center Midfield,29,Ujpest,1033,['c09a3bdf-8765-5196-adf7-df963c4dfef7'],11,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:07:11.173,Pressure,
,,,,,,,,,,,True,,,,,,0.248,,,,,,,,,,,,,,7fd710ab-5338-5915-ae0d-466049516fbd,311,,"[61.1, 48.0]",4003569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,30,Paksi FC,2160,"['980ea10b-72b4-5031-9f4e-2c60155a228d', 'a5f1203b-53d3-56c1-abcf-80363f3b5a2b']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:13.693,Pressure,
,,,,,,,,,,,True,,,,,,0.32,,,,,,,,,,,,,,d2fdf8e2-8648-57da-8b80-3aef3da23e3c,316,,"[56.3, 40.7]",4003569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,30,Paksi FC,2160,,15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:15.555,Pressure,
,,,,,,,,,,,True,,,,,,1.777,,,,,,,,,,,,,,1cc8a542-08b4-5a8c-bda1-51ec8ce3220c,337,,"[77.0, 73.6]",4003569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Center Attacking Midfield,32,Paksi FC,2160,"['03b502e0-bddb-5bf2-8978-13abebd98100', 'c1932bd2-6045-57b6-b5b9-af1a87a0c3f9']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:05.189,Pressure,
,,,,,,,,,,,,,,,,,0.315,,,,,,,,,,,,,,6c211dd9-52db-5f3a-a41a-8de072f0419f,345,,"[91.4, 17.5]",4003569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ákos Szendrei,136683.0,Right Center Forward,33,Ujpest,1033,"['22c9703d-6086-5a9b-b632-5c3945d79cd5', '355543e1-c7ae-5bb2-ae6a-ef2698336a21']",21,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:08:21.503,Pressure,
,,,,,,,,,,,,,,,,,0.706,,,,,,,,,,,,,,2fe69863-9e1c-59d7-9f88-148ea25e2cf7,349,,"[69.6, 62.3]",4003569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Horváth,404302.0,Right Center Midfield,33,Ujpest,1033,"['924606a9-1848-5992-b908-4ae9c87910a3', '6ca40ae0-a7e4-5ff1-97a0-a0decdea9374']",25,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:08:25.258,Pressure,
,,,,,,,,,,,True,,,,,,1.536,,,,,,,,,,,,,,e48442c5-7300-5bbb-bfaa-554d22a83348,353,,"[114.6, 22.0]",4003569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,34,Paksi FC,2160,"['4b8e9b3a-9ace-58e5-84c6-28feb492a5ab', 'd8604ad0-0e41-5eb4-beb1-f286cb436b2d']",31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:31.399,Pressure,
,,,,,,,,,,,,,,,,,0.054,,,,,,,,,,,,,,de7a6a4e-0011-5e13-b6f4-89a6fd4e78ee,358,,"[9.7, 42.6]",4003569,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gergő Gyurkits,439968.0,Left Center Midfield,35,Ujpest,1033,"['21357918-6d47-52b8-abe7-d70e4dae3686', '4b729159-40b0-58b2-b30a-b870a11cf7f9']",13,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:09:13.662,Pressure,
,,,,,,,,,,,,,,,,,0.389,,,,,,,,,,,,,,effb822b-54a0-55ca-9979-321acde75096,366,,"[51.7, 31.3]",4003569,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Krisztofer Horváth,40039.0,Center Attacking Midfield,36,Paksi FC,2160,['770c35a6-c840-593e-b582-40a27e173650'],25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:25.608,Pressure,
,,,,,,,,,,,,,,,,,1.066,,,,,,,,,,,,,,6b2d7ec2-3212-5c1e-9a99-828a4f904380,375,,"[37.0, 19.9]",4003569,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Right Defensive Midfield,37,Paksi FC,2160,['79743c9c-ffab-52a5-9caf-c82113761ec6'],34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:34.511,Pressure,
,,,,,,,,,,,,,,,,,0.937,,,,,,,,,,,,,,3414bc30-1eb3-5251-b291-8f14b87a3491,392,,"[117.7, 8.6]",4003569,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,János Csaba Hahn,135987.0,Left Center Forward,37,Paksi FC,2160,['6987efb6-2081-57cb-8701-c1b3d731b758'],52,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:09:52.776,Pressure,
,,,,,,,,,,,,,,,,,0.226,,,,,,,,,,,,,,8f434fac-62d9-52fd-8a5f-37e646bd9281,397,,"[97.8, 40.7]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Horváth,404302.0,Right Center Midfield,38,Ujpest,1033,"['0544ca43-5802-5a0e-a3af-50f11a26115c', 'fedcb3aa-1e59-5202-a045-1bf68ff2ef21']",16,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:10:16.186,Pressure,
,,,,,,,,,,,,,,,,,0.847,,,,,,,,,,,,,,95cba751-da0b-53be-aea4-a91a0de096b2,400,,"[105.8, 39.9]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Horváth,404302.0,Right Center Midfield,38,Ujpest,1033,,16,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:10:16.808,Pressure,
,,,,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,,4fc37c85-c794-587f-b36a-d692a7d46c8c,409,,"[74.2, 29.1]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gergő Gyurkits,439968.0,Left Center Midfield,38,Ujpest,1033,"['f96bec62-6bfb-54bf-a6a9-c5405beda7f1', 'bda7c8d4-8600-51ce-ba24-ba7bcad1d5e0']",27,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:10:27.025,Pressure,
,,,,,,,,,,,,,,,,,0.219,,,,,,,,,,,,,,e73f2938-b221-59eb-85ed-8e850aa7a717,415,,"[75.6, 57.1]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Attila Osváth,404304.0,Right Wing Back,38,Ujpest,1033,['b4a18b3c-724d-5094-b462-43ee5cf107e5'],33,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:10:33.827,Pressure,
,,,,,,,,,,,,,,,,,1.092,,,,,,,,,,,,,,d5205afd-1000-5db0-8d38-c5ad82138547,419,,"[82.5, 67.5]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Attila Osváth,404304.0,Right Wing Back,38,Ujpest,1033,"['6ecd31ec-07aa-5e29-9453-43393c6bd04c', '505094d2-97d1-5597-a032-a94f5ccea810']",36,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:10:36.278,Pressure,
,,,,,,,,,,,,,,,,,3.204,,,,,,,,,,,,,,c69e5980-73e8-5b9e-8e5d-380f8a03ae84,423,,"[100.1, 47.0]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ákos Szendrei,136683.0,Right Center Forward,38,Ujpest,1033,"['72a04bdc-171e-5c8a-a47b-450a8849fc02', 'ee204bde-17ab-5ee3-b648-1fbc4ab48e7e']",41,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:10:41.534,Pressure,
,,,,,,,,,,,True,,,,,,1.348,,,,,,,,,,,,,,5a33d5d8-e75f-58cc-9c58-13124cce888a,431,,"[24.8, 13.0]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,39,Paksi FC,2160,['bbd25dd9-ee53-58fe-b221-31fc8d9045cc'],49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:49.791,Pressure,
,,,,,,,,,,,True,,,,,,1.167,,,,,,,,,,,,,,8925123a-6cbf-5773-af0c-1c8b48538a00,432,,"[32.1, 19.4]",4003569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,39,Paksi FC,2160,,51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:51.613,Pressure,
,,,,,,,,,,,,,,,,,0.793,,,,,,,,,,,,,,808d25ea-64c0-52f0-969e-9f3c0bf9560a,445,,"[31.3, 32.9]",4003569,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Center Attacking Midfield,39,Paksi FC,2160,"['18523e71-ffc9-59fd-99ee-f318b5a32763', '2d142634-2e2d-56ae-aaf5-c4265ee1b67b']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:02.806,Pressure,
,,,,,,,,,,,,,,,,,0.428,,,,,,,,,,,,,,592fbc55-073c-5a38-8d27-19944e782060,455,,"[21.1, 22.6]",4003569,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,39,Paksi FC,2160,"['18868ec7-9205-565a-ac72-f46d8661a0c2', '181424c6-54f2-5fd2-bcef-7ccfcecb3aa6']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:13.745,Pressure,
,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,2f352245-cc12-5e81-a6de-78e0dd78af2a,462,,"[15.0, 61.6]",4003569,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barnabás Bese,7390.0,Right Back,39,Paksi FC,2160,,18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:18.368,Pressure,
,,,,,,,,,,,True,,,,,,0.205,,,,,,,,,,,,,,d027783a-478e-5b3d-9385-b0b69de2375c,474,,"[75.8, 39.4]",4003569,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milán Szekszárdi,484609.0,Right Center Back,40,Ujpest,1033,['e0b94a4e-f8a8-5777-8c21-e8c6cc6bb5bc'],27,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:11:27.515,Pressure,
,,,,,,,,,,,,,,,,,0.536,,,,,,,,,,,,,,1c952e40-7bf4-5379-bda4-8680029cbfff,479,,"[9.0, 49.0]",4003569,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Lenzsér,404299.0,Left Center Back,40,Ujpest,1033,"['ecbf29fb-d50c-5683-9dbd-b7bb5cb59ef1', '26fe0c79-34a2-5199-b6c0-89a41cf6a441']",35,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:11:35.877,Pressure,
,,,,,,,,,,,,,,,,,0.855,,,,,,,,,,,,,,f7b452a5-8ef9-51be-848b-f4d45e59af47,490,,"[12.2, 37.2]",4003569,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gergő Gyurkits,439968.0,Left Center Midfield,41,Ujpest,1033,['304a79d8-b5a3-5a9e-bc99-9cb1dc84e352'],25,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:12:25.304,Pressure,
,,,,,,,,,,,,,,,,,2.239,,,,,,,,,,,,,,e7231ee4-71f1-5d0f-b3e6-7739d968d0f0,503,,"[89.1, 42.8]",4003569,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ákos Szendrei,136683.0,Right Center Forward,43,Paksi FC,2160,"['2ade5229-5646-5d05-a704-ad6d417d87d8', '17b5eaf6-9e76-5910-9ec7-e3709be0b425']",7,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:07.780,Pressure,
,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,be6965ed-576f-52a0-bf76-ad9a111223a0,527,,"[111.0, 37.4]",4003569,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,János Csaba Hahn,135987.0,Left Center Forward,46,Ujpest,1033,"['0435bf87-d9a4-5b00-bd12-a7fea4055c13', '87e24330-a871-51f9-956f-d7c77d844075']",55,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:55.034,Pressure,
,,,,,,,,,,,,,,,,,0.805,,,,,,,,,,,,,,281f3565-757c-5c01-807e-eef1d6be7108,539,,"[37.0, 76.4]",4003569,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,47,Paksi FC,2160,"['2ff8868c-9a6e-58a1-9ef5-1625885b4874', 'e222b5f4-6b99-5298-936c-3c46890ce696']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:08.646,Pressure,
,,,,,,,,,,,,,,,,,1.408,,,,,,,,,,,,,,eb241f8e-d058-5e4d-830d-4b7966ed026f,544,,"[35.0, 60.5]",4003569,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,47,Paksi FC,2160,"['412729aa-3d0b-5741-a90b-76c0a29218be', 'ba02c454-ad1f-529c-ad9c-6e76b59a2549']",12,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:12.568,Pressure,
,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,7bab3e2d-99dc-513f-aa55-854221ece0f2,547,,"[36.0, 67.7]",4003569,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,47,Paksi FC,2160,['412729aa-3d0b-5741-a90b-76c0a29218be'],15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:15.083,Pressure,
,,,,,,,,,,,True,,,,,,0.327,,,,,,,,,,,,,,89a66b26-d7e4-5ff6-a04e-7326208e1457,552,,"[96.7, 14.0]",4003569,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Horváth,404302.0,Right Center Midfield,48,Ujpest,1033,"['d05fe5cc-d557-5034-bce1-65cbd616aeb8', '9e592440-8b5c-519a-84eb-340671f38f7b']",19,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:14:19.036,Pressure,
