,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
32,,,,,,,,,,,,,,,,,,1.2747900000000079,,,,,,,,,,,,,,66841b78-e422-4aed-8eb9-7801e20ba6ce,68,,,"[63.8, 74.5]",4003664,1,0.0103763547,0.0095565151,0.0008198395,0.0142126884,0.0154024372,-0.0011897488,-0.0020095883,,,,-2.709743,,,Right Foot,,"[42.2, 64.6]",,Ground Pass,,23.77,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9825980343,0.993816793,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,7,Ujpest,1033,"['bd303013-ec6d-5719-8bcc-6117a3e89d3b', '2bef7692-944c-5bf8-a616-a0290d1659f7']",39,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:39.137,Pass,
33,,,,,,,,,,,,,,,,,,2.855572,,,,,,,,,,,,,,0f12bd53-1ba1-4909-bd32-754992988875,71,,,"[41.2, 58.1]",4003664,1,0.0129650151,0.0101131881,0.0028518271,0.0075952057,0.0148720713,-0.0072768657,-0.0101286927,,,,-2.620121,,,Right Foot,,"[11.1, 40.8]",,Ground Pass,,34.67,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9997956161,0.9976404905,Dávid Banai,404208.0,,,,,,,1,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['369265e5-4aac-575c-b8b9-feb94ca17321', '3dca535d-9c32-59e2-8e72-cc45af52c178']",41,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:41.972,Pass,
34,,,,,,,,,,,,,,,,,,3.181190000000002,,,,,,,,,,,,,,ac5bfbe6-698e-4961-9803-c23fff6af882,75,,,"[16.9, 39.7]",4003664,1,0.0092724189,0.0147633012,-0.0054908823,0.0110191302,0.0086785369,0.0023405934,0.0078314757,,,,-0.341049,,,Right Foot,,"[69.9, 20.9]",,High Pass,,56.21,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9990480943,0.3012654781,,,,,,,,,1,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,7,Ujpest,1033,"['f10e7119-20c9-4a6b-b0ed-fc2aeae56a9f', '94d83253-4d27-5306-8903-25a1f86a3b39', 'de9f88a7-7d2e-4bdc-bdb5-7c17fb289e0e']",46,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:46.022,Pass,True
35,,,,,,,,,,,,,,,,,,2.207822,,,,,,,,,,,,,,de9f88a7-7d2e-4bdc-bdb5-7c17fb289e0e,76,,,"[50.2, 59.2]",4003664,1,0.0096311504,0.0086785369,0.0009526135,0.0195772555,0.0147633012,0.0048139542,0.0038613407,,,True,-1.267661,,,Head,,"[57.3, 36.5]",,High Pass,,23.78,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.5845190772,0.597045362,Dominik Nagy,8703.0,,,,,Recovery,,1,Regular Play,Meldin Drešković,136224.0,Right Back,8,Nyíregyháza Spartacus,2215,"['ac5bfbe6-698e-4961-9803-c23fff6af882', '606826ac-6e7e-5525-a5d4-25a2d5058fbd', 'd6828be5-c821-58f6-bf7c-e25688214d49']",49,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:01:49.203,Pass,True
36,,,,,,,,,,,,,,,,,,1.1189459999999964,,,,,,,,,,,,,,c3c58683-93c7-4e72-b4d6-2cf5b9ac85a4,80,,,"[57.3, 36.5]",4003664,1,0.0093346611,0.0096311504,-0.0002964893,0.0192740578,0.0195772555,-0.0003031977,-6.7083e-06,,,,1.204347,,,Left Foot,,"[64.4, 55.0]",,Low Pass,,19.82,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.8583831328,0.6892994642,Balázs Manner,345335.0,,,,,,,1,Regular Play,Dominik Nagy,8703.0,Left Center Midfield,8,Nyíregyháza Spartacus,2215,"['3fb0567e-5988-5920-a9d1-cb7fb947951c', '44cc934f-21c6-5b0f-816a-8923cad28d6c']",51,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:01:51.411,Pass,
37,,,,,,,,,,,,,,,,,,1.2029830000000077,,,,,,,,,,,,,,7ebdd5d8-b7b3-48ab-baf8-9888f94314c7,83,,,"[64.4, 55.0]",4003664,1,0.0097909784,0.0093346611,0.0004563173,0.0358536281,0.0192740578,0.0165795702,0.0161232529,,,,-0.064658,,,Right Foot,,"[92.2, 53.2]",,Ground Pass,,27.86,,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.9145032099,0.4894420505,Bright Osagie Edomwonyi,9730.0,,,,,,,1,Regular Play,Balázs Manner,345335.0,Right Center Midfield,8,Nyíregyháza Spartacus,2215,"['7c8e08ab-a165-54d3-bdc1-b58be018f0b2', 'c7e9ce81-cd9f-5e8c-9f06-f55759d7b4df']",52,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:01:52.530,Pass,
38,,,,,,,,,,,,,,,,,,1.1063179999999992,,,,,,,,,,,,,,fa0c920e-6571-4d0f-81e6-d7879226056d,87,,,"[92.2, 53.2]",4003664,1,0.0091019962,0.0097909784,-0.0006889822,0.0254903417,0.0358536281,-0.0103632864,-0.0096743042,,,,-2.314948,,,Right Foot,,"[77.1, 36.8]",,Low Pass,,22.29,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.8499662128,0.5608002543,Marko Kvasina,8042.0,,,,,,,1,Regular Play,Bright Osagie Edomwonyi,9730.0,Left Center Forward,8,Nyíregyháza Spartacus,2215,"['0e54f2b8-319e-561d-8cb2-e506074bc2bb', 'e0e629f1-5c14-589d-9952-511c496ec302', '5483e0fd-05c0-4414-ab51-da3f67214a8e']",53,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:01:53.733,Pass,True
39,,,,,,,,,,,,,,,,,,1.3333000000000028,,,,,,,,,,,,,,5bfece13-b89a-4b4d-bafe-2147ce139402,92,,,"[83.9, 45.7]",4003664,1,0.0089016231,0.0093887448,-0.0004871218,0.0253509097,0.0296959877,-0.004345078,-0.0038579563,,,,-1.689848,,,Right Foot,,"[81.4, 24.8]",,Ground Pass,,21.05,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9358137555,0.9443445802,Bálint Lajos Katona,404992.0,,,,,,,1,Regular Play,Marko Kvasina,8042.0,Right Center Forward,8,Nyíregyháza Spartacus,2215,"['f31fdf2a-8d26-585f-bf65-af0f1cc8a4d0', 'e6704355-cd5f-5048-a5a6-3cde06cc1cd9']",56,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:01:56.497,Pass,
40,,,,,,,,,,,,,,,,,,3.190881999999998,,,,,,,,,,,,,,96aba92b-c7e8-4914-b5ae-c8cbcab4551a,95,,,"[84.8, 25.4]",4003664,1,0.0079461616,0.0090053352,-0.0010591736,0.0295660328,0.0280497782,0.0015162546,0.0025754282,,,,-0.558995,c8b6df69-e158-4a45-a4ca-e47526f27ef6,,Right Foot,,"[107.5, 11.2]",,Ground Pass,,26.78,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.77873618,0.8758087158,Balázs Manner,345335.0,True,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Center Attacking Midfield,8,Nyíregyháza Spartacus,2215,"['999b690c-2b5e-556c-a42a-a7bfaffaa88f', '4f41a56b-c415-50d8-8954-6660d21e4789']",59,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:01:59.537,Pass,
41,,,,,,,,,,,,,,,,,,0.7558600000000152,,,,,,,,,,,,,,684197df-bde6-4530-a50a-9e13c71ee084,105,,,"[5.2, 44.8]",4003664,2,0.0083413813,0.0103342561,-0.0019928748,0.0106499633,0.006996261,0.0036537023,0.0056465771,True,,,-0.130644,,,Right Foot,,"[67.4, 36.6]",,High Pass,,62.71,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.8489084673,0.2968003154,,,,,,,Goal Kick,,1,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,9,Ujpest,1033,['e4c9f030-93bb-4ce6-ada7-83af4a9d8e64'],32,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:32.111,Pass,
42,,,,,,,,,,,,,,,,,,3.22630799999999,,,,,,,,,,,,,,e4c9f030-93bb-4ce6-ada7-83af4a9d8e64,106,,,"[52.7, 43.5]",4003664,2,0.0100400103,0.006996261,0.0030437494,0.0231960751,0.0103342561,0.012861819,0.0098180696,True,,,-0.657559,,,Head,,"[78.6, 23.5]",,High Pass,,32.72,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.9304988436,0.3036438525,Dominik Nagy,8703.0,,,,,Recovery,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,10,Nyíregyháza Spartacus,2215,"['684197df-bde6-4530-a50a-9e13c71ee084', '7aebcc55-3b96-5f6c-9de8-5319b007de05']",32,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:02:32.867,Pass,
43,,,,,,,,,,,,,,,,,,1.4087520000000078,,,,,,,,,,,,,,7648a47b-6276-4905-84b6-b7ec9a77c7ed,109,,,"[78.6, 23.5]",4003664,2,0.0125441942,0.0100400103,0.0025041839,0.0136951637,0.0231960751,-0.0095009115,-0.0120050954,,,,1.317122,,,Left Foot,,"[81.4, 34.3]",,Low Pass,,11.16,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.8691172444,0.4857512712,Marko Kvasina,8042.0,,,,,,,1,Regular Play,Dominik Nagy,8703.0,Left Center Midfield,10,Nyíregyháza Spartacus,2215,"['96e59c97-a151-546b-92cf-004605db4dee', '13336d5a-7994-4a03-be76-7c72ca8b21e4']",36,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:02:36.093,Pass,True
44,,,,,,,,,,,,,,,,,,1.8347659999999744,,,,,,,,,,,,,,77bd5ae9-2dda-474c-875a-43332c945624,115,,,"[34.9, 31.8]",4003664,2,0.0119010294,0.0136951637,-0.0017941343,0.0120210983,0.0125441942,-0.000523096,0.0012710383,,,,-2.107516,,,Right Foot,,"[27.8, 19.9]",,Ground Pass,,13.91,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9560600609,0.9350805879,Attila Fiola,11268.0,,,,,Recovery,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,11,Ujpest,1033,"['8d8ca030-1799-44ca-9646-46b36e104914', '4e038b5d-258b-59eb-b7a7-65c6987b8bc2']",40,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:40.479,Pass,True
45,,,,,,,,,,,,,,,,,,1.706756000000023,,,,,,,,,,,,,,982e8e07-eae2-4b44-a121-1ce658ee5324,118,,,"[27.8, 19.9]",4003664,2,0.012341789,0.0119010294,0.0004407596,0.0124955829,0.0120210983,0.0004744846,3.37251e-05,,,,-0.269787,,,Left Foot,,"[46.9, 14.6]",,Ground Pass,,19.85,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.5536708393,0.8921130896,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Back,11,Ujpest,1033,"['1a74deea-0cf1-5702-a9b7-7322b103127c', 'dd607b83-972d-5980-92db-64e0e7e2e572']",42,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:42.314,Pass,
46,,,,,,,,,,,,,,,,,,1.6681940000000177,,,,,,,,,,,,,,cb96778b-b0b7-455a-9c7e-ee06f9998bc7,122,,,"[43.5, 15.5]",4003664,2,0.0195772555,0.0122054936,0.0073717618,0.0096311504,0.0129982168,-0.0033670664,-0.0107388282,,,,0.974173,,,Right Foot,,"[62.7, 43.7]",,Ground Pass,,34.1,Incomplete,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.5045846313,0.8543716669,,,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Midfield,11,Ujpest,1033,"['ec7ab779-1275-487b-96ae-7951732581f4', 'd34d802c-dd4a-49c4-b1d3-81ee9881dc0a', 'a72b2640-1de3-5867-b74d-bc16ccde8507']",44,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:44.672,Pass,True
47,,,,,,,,,,,,,,,,,,1.0878040000000035,,,,,,,,,,,,,,eeda2d92-3aa6-4d39-9a6a-dec1bc1a80ad,125,,,"[60.9, 34.6]",4003664,2,0.0095530991,0.0097345831,-0.000181484,0.0261928402,0.0185488947,0.0076439455,0.0078254296,,,,0.010204,,,Left Foot,,"[80.5, 34.8]",,Ground Pass,,19.6,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9826051991,0.8046956062,Bálint Lajos Katona,404992.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,12,Nyíregyháza Spartacus,2215,"['1d33525c-8cee-5535-a333-34cfc4d77333', 'e1b0a1cf-42fd-5b88-a66b-24b5f3b13601']",47,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:02:47.153,Pass,
48,,,,,,,,,,,,,,,,,,0.3001009999999951,,,,,,,,,,,,,,c6b88175-311e-473f-bc74-8a728cf6826b,132,,,"[81.7, 42.2]",4003664,2,0.0134811494,0.0094988318,0.0039823176,0.0105859442,0.0287493598,-0.0181634156,-0.0221457332,,,,1.287819,,,Right Foot,,"[85.8, 56.3]",,Ground Pass,,14.68,Incomplete,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9895219552,0.9685898423,,,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Center Attacking Midfield,12,Nyíregyháza Spartacus,2215,"['511b2f35-918b-5282-ae44-f94d929b575c', 'fd806bc7-c4b8-42cf-81b1-a02ee580639a']",50,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:02:50.492,Pass,
49,,,,,,,,,,,,,,,,,,1.2191579999999957,,,,,,,,,,,,,,fd806bc7-c4b8-42cf-81b1-a02ee580639a,133,,,"[34.3, 23.8]",4003664,2,0.0099924253,0.0287493598,-0.0187569344,0.0114145186,0.0094988318,0.0019156868,0.0206726212,,,,1.306345,,,Right Foot,,"[37.1, 34.1]",,Low Pass,,10.71,Incomplete,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9415501275,0.7227268219,,,,,,,Recovery,,1,Regular Play,Giorgi Beridze,28763.0,Left Midfield,12,Nyíregyháza Spartacus,2215,"['c6b88175-311e-473f-bc74-8a728cf6826b', '57b41a74-3e6f-440d-9a0f-fe6955e46fa2']",50,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:50.792,Pass,
50,,,,,,,,,,,,,,,,,,2.0741140000000016,,,,,,,,,,,,,,1ef40dc5-e4c2-46d5-bbf6-e1082370d2f6,141,,,"[39.7, 35.4]",4003664,3,0.014133445,0.0099924253,0.0041410197,0.0105543472,0.0114145186,-0.0008601714,-0.005001191,,,,-0.519342,,,Left Foot,,"[78.1, 13.4]",,High Pass,,44.27,Incomplete,,,,,0.5055997968,,,,,,,Free Kick,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,13,Ujpest,1033,['16c358d2-168f-47a4-aa4f-1aa7ba6bde9f'],42,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:42.509,Pass,
51,,,,,,,,,,,,,,,,,,1.284125,,,,,,,,,,,,,,16c358d2-168f-47a4-aa4f-1aa7ba6bde9f,142,,,"[42.0, 66.7]",4003664,3,0.0160145331,0.0114145186,0.0046000145,0.0095632281,0.0099924253,-0.0004291972,-0.0050292118,,,,-0.204508,,,Right Foot,,"[55.5, 63.9]",,Ground Pass,,13.79,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9381137408,0.8135140538,Balázs Manner,345335.0,,,,,Recovery,,1,Regular Play,Meldin Drešković,136224.0,Right Back,14,Nyíregyháza Spartacus,2215,"['1ef40dc5-e4c2-46d5-bbf6-e1082370d2f6', '0f400622-e1c1-50c7-9b1b-eff616564524']",44,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:03:44.584,Pass,
52,,,,,,,,,,,,,,,,,,2.068435999999987,,,,,,,,,,,,,,460c3ff3-1acc-444a-a16f-1bff20cac805,145,,,"[56.5, 14.6]",4003664,3,0.0063767056,0.014133445,-0.0077567394,0.0106703211,0.0105543472,0.0001159739,0.0078727133,,,,0.526917,,,Right Foot,,"[77.5, 26.8]",,High Pass,,24.26,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5495224477,0.1695428044,,,,,,,Recovery,,1,Regular Play,Attila Fiola,11268.0,Left Back,14,Nyíregyháza Spartacus,2215,['c6393079-d101-40f6-97a0-9feecef1057f'],46,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:46.699,Pass,
53,,,,,,,,,,,,,,,,,,1.9122580000000016,,,,,,,,,,,,,,c6393079-d101-40f6-97a0-9feecef1057f,146,,,"[42.6, 53.3]",4003664,3,0.0099622337,0.0160145331,-0.0060522994,0.0101799294,0.0095632281,0.0006167013,0.0066690007,,,,-0.030066,,,Head,,"[69.2, 52.5]",,High Pass,,26.61,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7915633833,0.2847593427,Balázs Manner,345335.0,,,,,Recovery,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,14,Nyíregyháza Spartacus,2215,"['fded2ffa-10c1-5947-82de-ab96e7d7e62c', '460c3ff3-1acc-444a-a16f-1bff20cac805']",48,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:03:48.767,Pass,
54,,,,,,,,,,,,,,,,,,1.0857000000000117,,,,,,,,,,,,,,26da9ff9-0e02-4915-9dbf-d9b16f5cfc1b,148,,,"[69.2, 52.5]",4003664,3,0.0096777407,0.0099622337,-0.000284493,0.0221198536,0.0101799294,0.0119399242,0.0122244172,,,,-1.474323,,,Head,,"[69.8, 46.3]",,Low Pass,,6.23,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.6618155586,0.6380075216,Bálint Lajos Katona,404992.0,,,,,,,1,Regular Play,Balázs Manner,345335.0,Right Center Midfield,14,Nyíregyháza Spartacus,2215,['6311eafa-fd8f-5092-96d1-61f239c1df6e'],50,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:03:50.680,Pass,
55,,,,,,,,,,,,,,,,,,2.4371900000000024,,,,,,,,,,,,,,1b5a60e0-5052-4628-8223-9ece1fbebb34,151,,,"[70.7, 42.3]",4003664,3,0.0091846939,0.0095191486,-0.0003344547,0.0197434537,0.0231297612,-0.0033863075,-0.0030518528,,,,-1.289959,,,Right Foot,,"[79.7, 11.1]",,Low Pass,,32.47,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.9977311394,0.9053883553,Dominik Nagy,8703.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Center Attacking Midfield,14,Nyíregyháza Spartacus,2215,"['56a9bedb-6be9-5099-96db-4305a3e3feef', 'd5c2c6a2-c620-58ae-978e-88b4daed0744']",53,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:03:53.061,Pass,
56,,,,,,,,,,,,,,,,,,0.7201939999999886,,,,,,,,,,,,,,d51f2fc6-c414-4c33-924d-415365412805,158,,,"[15.1, 71.4]",4003664,4,0.0123805013,0.0128576392,-0.000477138,0.0101430379,0.0083075361,0.0018355018,0.0023126397,,,,-1.197315,,,Right Foot,,"[18.1, 63.8]",,Ground Pass,,8.19,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.5419385441,0.9760982394,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,15,Ujpest,1033,"['ae3f305b-3c94-563c-826e-c572dcb74a0b', 'bd5871d9-b270-559d-af90-69955c406ee0']",0,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:00.138,Pass,
57,,,,,,,,,,,,,,,,,,0.953359999999986,,,,,,,,,,,,,,ad2fee1c-9618-452f-996e-d06bfe00c42f,161,,,"[19.5, 67.0]",4003664,4,0.0116608003,0.0134756137,-0.0018148134,0.0093547152,0.0091726771,0.0001820382,0.0019968515,,,,0.777745,,,Left Foot,,"[27.4, 74.8]",,Ground Pass,,11.09,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9948515015,0.9640132189,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,15,Ujpest,1033,"['d20fcb04-c5a2-5f25-86cb-14d17cd57b88', '7d46d5d7-a878-5259-98a7-10d5692e8763']",1,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:01.629,Pass,
58,,,,,,,,,,,,,,,,,,5.047160000000003,,,,,,,,,,,,,,8fb425d5-7016-49ac-88a1-7761eb1a0435,164,,,"[32.5, 74.5]",4003664,4,0.00765516,0.0112988558,-0.0036436957,0.0166510344,0.0103113307,0.0063397037,0.0099833994,,,,-0.015744,,,Right Foot,,"[89.7, 73.6]",,High Pass,,57.17,Incomplete,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.9981377653,0.2739208937,,,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,15,Ujpest,1033,"['695ad17e-d5f3-5678-af45-2aa0ed580c64', 'b8cabfb6-6eaa-49ed-8b74-27deaaee6bb1']",3,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:03.791,Pass,
59,,,,,,,,,,,,,,,,,,1.9074920000000277,,,,,,,,,,,,,,bff18793-9930-42e5-b670-c8feca80e7d3,167,,,"[92.5, 80.0]",4003664,4,0.0092081036,0.00765516,0.0015529436,0.0358565226,0.0166510344,0.0192054883,0.0176525447,,,,-0.942319,,,,,"[110.1, 55.8]",,High Pass,,29.95,Incomplete,,,,,0.5690766573,,,,,,,Throw-in,0.009320922,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,16,Ujpest,1033,['c519d3ca-6dca-4d7e-a155-74dd84d2adf4'],40,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:40.613,Pass,
60,,,,,,,,,,,,,,,,,,1.0877579999999722,,,,,,,,,,,,,,d9efc18c-fac2-4370-8725-b910e56ba69b,180,,,"[97.1, 34.1]",4003664,4,0.009107382,0.0095910588,-0.0004836768,0.0388157479,0.0561895855,-0.0173738375,-0.0168901607,,,,-1.501352,,,Right Foot,,"[97.8, 24.2]",,Ground Pass,,9.94,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.8361693135,0.9013087749,Giorgi Beridze,28763.0,,,,,,,1,From Throw In,Matija Ljujić,10837.0,Center Attacking Midfield,16,Ujpest,1033,"['42798c54-a625-5581-bd3d-0d4178566061', '69aa83c8-d2b0-5565-b9a9-cd8fc320acc6', '9297a89f-f65f-4911-b7ba-68cfdfcfa14c']",49,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:49.609,Pass,True
61,,,,,,,,,,,,,,,,,,1.5055800000000163,,,,,,,,,,,,,,8753c6f1-6cb7-41ed-9a54-9041e17dbdd1,183,,,"[107.8, 21.2]",4003664,4,0.0091016991,0.0089621227,0.0001395764,0.0265892688,0.0537351221,-0.0271458533,-0.0272854296,,,,-2.850572,,,Right Foot,,"[88.9, 15.5]",,Ground Pass,,19.76,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9997727216,0.9287032485,Attila Fiola,11268.0,,,,,,,1,From Throw In,Giorgi Beridze,28763.0,Left Midfield,16,Ujpest,1033,"['5d530ac9-90ce-5507-a2a7-d5bcef57c80e', '0d31ac31-7fae-5a32-be2e-9df292b9fa2a']",53,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:53.762,Pass,
62,,,,,,,,,,,,,,,,,,0.9817799999999696,,,,,,,,,,,,,,6183305d-4011-4169-a5a5-98e37444b1c4,186,,,"[88.9, 15.5]",4003664,4,0.0091090351,0.0091016991,7.336e-06,0.0272580981,0.0265892688,0.0006688293,0.0006614933,,,,0.718753,,,Left Foot,True,"[107.4, 31.7]",,High Pass,,24.53,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.8992226396,0.2651906908,,,,,,,,0.071543545,1,From Throw In,Attila Fiola,11268.0,Left Back,16,Ujpest,1033,"['5636d3bb-8fe9-463e-a0ad-ed9d6724a401', '7a700265-c2a2-5cec-a251-90ff3ef14332']",55,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:55.268,Pass,
63,,,,,,,,,,,,,,,,,,1.3777660000000032,,,,,,,,,,,,,,a31097c7-34c3-43cd-878a-990b7736231f,188,,,"[82.1, 33.5]",4003664,4,0.0142305233,0.0075804298,0.0066500935,0.0105792247,0.0133413253,-0.0027621007,-0.0094121941,,,,-1.551771,,,Right Foot,,"[82.2, 28.8]",,Low Pass,,4.73,Incomplete,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9750770621,0.8604163527,,,,,,,Recovery,,1,From Throw In,Tom Lacoux,68861.0,Right Defensive Midfield,16,Ujpest,1033,['b385dee3-06f9-4d85-b01c-273148ce69f6'],58,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:58.509,Pass,
