50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,,9469446c-8608-518c-bb07-af1943451a1e,2360,,"[85.7, 67.1]",4003593,66,0.0090474421,0.0088504618,0.0001969803,0.0222147834,0.0242411271,-0.0020263437,-0.002223324,,,,-2.405659,,Right Foot,,,,"[75.1, 57.5]",Ground Pass,,14.3,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9897677308,0.9888364077,Krisztián Tamás,348792.0,,,,,,,2,From Corner,Damian Rasak,12829.0,Right Defensive Midfield,178,Ujpest,1033,"['2ec1fff0-a55f-5350-aa4c-7f56d5cf2028', '146b21bd-20c5-5b91-9b93-e762e38a59f9']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:03.973,Pass,
,,,,,,,,,,,,,,,,,,,,0.995,,,,,,,,,,,,,,484f0085-6cdd-581f-9d07-838a78b76ea1,2363,,"[76.8, 55.5]",4003593,66,0.0092976671,0.009632674,-0.000335007,0.0215994604,0.0248935483,-0.0032940879,-0.002959081,,,,-2.128429,,Left Foot,,,,"[65.2, 36.9]",Ground Pass,,21.92,,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.6822752559,0.9899587035,Attila Fiola,11268.0,,,,,,,2,From Corner,Krisztián Tamás,348792.0,Left Back,178,Ujpest,1033,"['5d7e22f8-af19-5d19-b288-68e9b4fdd8fd', '816f6a6f-bd06-5324-ae55-8d4cb3e3b608']",7,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:07.170,Pass,
,,,,,,,,,,,,,,,,,,,,0.811,,,,,,,,,,,,,,7b037704-2b15-5386-bd79-d897477180f8,2366,,"[68.0, 33.2]",4003593,66,0.0095336456,0.0094408765,9.2769e-05,0.028376475,0.022324618,0.006051857,0.005959088,,,,0.719379,,Right Foot,,,,"[80.9, 44.5]",Ground Pass,,17.15,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.724102897,0.8660065532,Krisztofer Horváth,40039.0,,,,,,,2,From Corner,Attila Fiola,11268.0,Right Back,178,Ujpest,1033,"['1d7d3275-7b91-51f3-a7e6-bd03a143ecc2', 'b0c88fb2-f127-5542-859e-0619d4c31922']",9,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:09.623,Pass,
,,,,,,,,,,,,,,,,,,,,1.038,,,,,,,,,,,,,,b63fc4db-9016-5f3d-b986-be69ebd35583,2369,,"[80.3, 43.5]",4003593,66,0.0092998454,0.0093199713,-2.01259e-05,0.0218512826,0.0276215672,-0.0057702847,-0.0057501588,,,,-1.826852,,Right Foot,,,,"[74.2, 20.2]",Ground Pass,,24.09,,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.785195279,0.9855808616,Krisztián Tamás,348792.0,,,,,,,2,From Corner,Krisztofer Horváth,40039.0,Left Defensive Midfield,178,Ujpest,1033,"['5932efe8-f82f-585b-869b-8ae75457dc4b', 'e69ee27f-cbc5-52f8-8140-6385e6c9a67a']",12,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:12.284,Pass,
,,,,,,,,,,,,,,,,,,,,1.455,,,,,,,,,,,,,,1c1c50e9-538a-5dd7-93fa-85e2693384c8,2372,,"[77.0, 19.6]",4003593,66,0.0085370308,0.0089666126,-0.0004295819,0.0206559747,0.0225100406,-0.0018540658,-0.001424484,,,,-1.101758,,Left Foot,,,,"[84.5, 4.8]",Ground Pass,,16.59,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.6479794564,0.9743494391,Giorgi Beridze,28763.0,,,,,,,2,From Corner,Krisztián Tamás,348792.0,Left Back,178,Ujpest,1033,"['435685fc-ab68-5b35-9b4f-90bd6f7f7cc7', '5f7ad769-9995-58b1-82f2-38514b595e9a']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:15.637,Pass,
,,,,,,,,,,,,,,,,,,,,1.541,,,,,,,,,,,,,,ecd99257-3dca-5a57-abb0-9f70d05ed5b5,2375,,"[83.1, 8.9]",4003593,66,0.0094716512,0.0089392299,0.0005324213,0.0221461952,0.0216713306,0.0004748646,-5.75567e-05,,,,2.118988,,Right Foot,,,,"[69.3, 31.5]",Ground Pass,,26.48,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.9635935232,0.9879699945,Attila Fiola,11268.0,,,,,,,2,From Corner,Giorgi Beridze,28763.0,Left Wing,178,Ujpest,1033,"['1c6cb1d4-3ed3-5be2-ae00-4a1e0225581b', '67352356-41dd-5677-80d8-e1fc37163a0f']",19,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:19.155,Pass,
,,,,,,,,,,,,,,,,,,,,0.819,,,,,,,,,,,,,,d8ac10fe-c21d-5e00-816c-f9b64c2ce8fd,2378,,"[78.2, 38.0]",4003593,66,0.0082133049,0.0093355253,-0.0011222204,0.0397450812,0.0263503548,0.0133947264,0.0145169469,,,,0.434902,,Right Foot,,,,"[90.9, 43.9]",Ground Pass,,14.0,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9465539802,0.8374681473,Iuri José Picanço Medeiros,7138.0,,,,,,,2,From Corner,Attila Fiola,11268.0,Right Back,178,Ujpest,1033,"['ad6f70ae-3ef3-588d-9d55-4e06f1685523', 'eafc125b-7b57-5970-9289-e12fb0285a3a', '3d398c79-50a8-57fe-aa1c-24525a501929']",24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:24.103,Pass,
,,,,,,,,,,,,,,,,,,,,1.213,,,,,,,,,,,,,,829eb190-00bd-57c4-8b2b-5df091893e64,2385,,"[30.3, 33.1]",4003593,66,0.0154664712,0.0118910577,0.0035754135,0.0086538019,0.0136923753,-0.0050385734,-0.0086139869,,,,-2.133164,,Right Foot,,,,"[22.8, 21.2]",Ground Pass,,14.07,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.709143849,0.9879984856,Bence Sós,404643.0,,,,,,,2,Regular Play,Norbert Könyves,50330.0,Center Forward,179,Kazincbarcika,2541,"['0bba68d5-0bd0-5425-a2e1-21b948faea46', 'b3f5be0f-7216-58c4-8ae8-e2935412589d']",28,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:21:28.264,Pass,
,,,,,,,,,,,,,,,,,,,,2.743,,,,,,,,,,,,,,268641e4-658e-51dc-8960-deeeea59b340,2391,,"[29.2, 15.1]",4003593,66,0.0161096752,0.009331963,0.0067777121,0.0093384981,0.009658752,-0.0003202539,-0.007097966,True,,,2.435237,,Left Foot,,,,"[7.4, 33.7]",Ground Pass,,28.66,,,,,,,0.9986453652,Dániel Gyollai,47322.0,,,,,Free Kick,,2,From Free Kick,Sodiq Anthony Rasheed,501982.0,Left Center Back,180,Kazincbarcika,2541,['55d9d874-f41e-528b-b0ba-1f1a5bf8394a'],52,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:21:52.521,Pass,
,,,,,,,,,,,,,,,,,,,,3.233,,,,,,,,,,,,,,5600de38-c84b-517b-a817-385928dfa822,2397,,"[14.9, 32.7]",4003593,66,0.0095712887,0.012569339,-0.0029980503,0.0172244459,0.0105865244,0.0066379216,0.0096359719,,,,0.576455,,Right Foot,,,,"[59.2, 61.5]",High Pass,,52.84,,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9918848498,0.392706722,Norbert Könyves,50330.0,,,,,,,2,From Free Kick,Dániel Gyollai,47322.0,Goalkeeper,180,Kazincbarcika,2541,"['3d98d434-4d6e-50cf-b794-da187c297697', '34b523f1-01ef-5df2-b7b8-53115ee4b977']",57,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:21:57.391,Pass,
,,,,,,,,,,,,,,,,,,,,0.381,,,,,,,,,,,,,,835815e6-1127-599c-8534-841f49a81eff,2400,,"[58.1, 61.5]",4003593,67,0.0194261093,0.0096790018,0.0097471075,0.0099593271,0.0172244459,-0.0072651189,-0.0170122264,,,,-2.170847,,Right Foot,,,,"[55.5, 57.7]",Low Pass,,4.6,,Incomplete,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9755260491,0.8734609485,,,,,,,,,2,From Free Kick,Norbert Könyves,50330.0,Center Forward,180,Kazincbarcika,2541,"['1197e5e3-dd1f-5d32-a069-5a5c150bbcf0', '432d7ced-e288-5fcc-8944-7c758f4cafaa']",1,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:01.148,Pass,
,,,,,,,,,,,,,,,,,,,,0.697,,,,,,,,,,,,,,9cab0aa1-9e5c-51a0-bb40-5560ffde4251,2403,,"[64.7, 24.2]",4003593,67,0.0095171258,0.0089989631,0.0005181627,0.0175911654,0.019491652,-0.0019004866,-0.0024186494,,,,-2.799977,,Right Foot,,,,"[55.7, 21.0]",Low Pass,,9.55,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9574657224,0.8496649861,André Lourenço Duarte,132838.0,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Defensive Midfield,181,Ujpest,1033,"['81333d89-b534-5a56-8056-7bceed597596', '3eb554ec-e478-582d-9767-3a5a9a202354']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:02.081,Pass,
,,,,,,,,,,,,,,,,,,,,0.609,,,,,,,,,,,,,,a56e8b1f-f1bb-5e58-a165-386586174491,2405,,"[57.4, 19.9]",4003593,67,0.0096224947,0.0095171258,0.0001053689,0.0178096518,0.0175911654,0.0002184864,0.0001131175,,,,-0.690036,,Right Foot,,,,"[63.7, 14.7]",Low Pass,,8.17,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.7053521935,0.7173868418,Giorgi Beridze,28763.0,,,,,,,2,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,181,Ujpest,1033,['13ed258c-f034-55e4-b802-c08cd9a2c9e9'],2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:02.778,Pass,
,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,cdea4f8c-18f7-50f5-a8e4-ec1393601084,2408,,"[63.7, 14.3]",4003593,67,0.0102629773,0.0096224947,0.0006404826,0.0157074016,0.0182755496,-0.0025681481,-0.0032086307,,,,2.33633,,Right Foot,,,,"[48.9, 29.7]",Ground Pass,,21.36,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.5755990138,0.9923547506,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,181,Ujpest,1033,"['e92305b5-5009-53b5-b70c-4ee33c34f650', '56ed9ba7-617f-5271-b174-ae24df518d32']",4,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:04.217,Pass,
,,,,,,,,,,,,,,,,,,,,2.002,,,,,,,,,,,,,,2d8fa459-4cc0-5885-b2d9-dbac416c66d3,2411,,"[56.3, 36.9]",4003593,67,0.0094998581,0.0097505096,-0.0002506515,0.0187445879,0.0194346905,-0.0006901026,-0.0004394511,,,,1.120941,,Left Foot,,,,"[70.4, 66.1]",Ground Pass,,32.43,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.932846668,0.9718768001,Attila Fiola,11268.0,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,181,Ujpest,1033,"['73387af9-21fe-53ac-8f05-50bd0f30cf75', '8c489ccb-30fd-5759-8366-d5152eb55d9c']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:08.110,Pass,
